Date,Open,High,Low,Close,Adj Close,Volume
2015-06-08,73.430000,73.489998,72.599998,72.610001,64.864548,9593000
2015-06-09,72.699997,72.849998,72.360001,72.470001,64.739471,8335600
2015-06-10,72.709999,73.330002,72.339996,72.930000,65.150398,11215800
2015-06-11,73.230003,73.669998,72.839996,72.940002,65.159332,7420000
2015-06-12,72.739998,72.900002,72.400002,72.430000,64.703758,7246600
2015-06-15,72.199997,72.400002,71.699997,71.930000,64.257095,7566800
2015-06-16,72.220001,72.580002,71.720001,72.349998,64.632263,6215600
2015-06-17,72.629997,72.900002,72.339996,72.730003,64.971733,5703900
2015-06-18,72.739998,73.480003,72.739998,72.980003,65.195076,8376600
2015-06-19,72.800003,73.220001,72.699997,72.739998,64.980675,14550700
2015-06-22,72.980003,73.190002,72.690002,72.790001,65.025345,6489500
2015-06-23,72.889999,72.940002,72.339996,72.570000,64.828819,7876300
2015-06-24,72.559998,72.650002,72.139999,72.379997,64.659088,7338400
2015-06-25,72.449997,72.629997,71.830002,71.860001,64.194550,5293200
2015-06-26,71.959999,72.459999,71.870003,72.120003,64.426811,6897800
2015-06-29,71.800003,72.000000,71.410004,71.419998,63.801472,8187800
2015-06-30,71.809998,71.809998,70.779999,70.930000,63.363731,11102600
2015-07-01,71.599998,71.949997,70.360001,71.879997,64.212410,10773900
2015-07-02,72.019997,72.559998,71.660004,71.860001,64.194550,6586100
2015-07-06,71.379997,72.690002,71.379997,72.529999,64.793068,10536500
2015-07-07,72.660004,73.860001,72.000000,73.790001,65.918671,12421300
2015-07-08,73.300003,73.589996,72.900002,73.059998,65.266525,7791000
2015-07-09,73.669998,73.730003,72.709999,72.779999,65.016403,8695800
2015-07-10,73.080002,73.550003,73.080002,73.120003,65.320129,5579300
2015-07-13,73.510002,74.110001,73.510002,73.879997,65.999054,6084500
2015-07-14,73.980003,74.089996,73.480003,73.790001,65.918671,5518200
2015-07-15,73.589996,73.900002,73.190002,73.650002,65.793594,4566700
2015-07-16,73.970001,74.139999,73.760002,73.830002,65.954391,5231700
2015-07-17,73.739998,74.070000,73.309998,73.389999,65.561325,5680600
2015-07-20,73.349998,73.440002,73.059998,73.099998,65.302292,5085600
2015-07-21,73.099998,73.290001,72.529999,72.739998,64.980675,6441100
2015-07-22,72.779999,73.820000,72.779999,73.160004,65.355865,6961600
2015-07-23,73.070000,73.220001,72.419998,72.510002,64.775223,4252900
2015-07-24,72.529999,72.559998,71.500000,71.580002,63.944416,5951100
2015-07-27,71.379997,71.650002,71.010002,71.379997,63.765747,6197600
2015-07-28,71.529999,72.389999,71.230003,72.099998,64.408928,8592300
2015-07-29,72.250000,72.629997,72.089996,72.230003,64.525101,4939700
2015-07-30,72.029999,72.529999,71.779999,72.160004,64.462547,4604500
2015-07-31,72.440002,72.489998,71.660004,71.980003,64.301750,7928400
2015-08-03,71.839996,72.379997,71.839996,72.180000,64.480408,5131800
2015-08-04,72.419998,72.800003,71.930000,72.250000,64.542923,5873400
2015-08-05,72.389999,73.690002,72.250000,73.510002,66.116936,8715800
2015-08-06,73.349998,73.379997,72.660004,72.790001,65.469345,6367700
2015-08-07,72.709999,72.830002,71.169998,71.250000,64.084221,7797500
2015-08-10,71.500000,71.750000,71.339996,71.480003,64.291107,6020100
2015-08-11,71.250000,72.370003,71.150002,71.930000,64.695854,6829200
2015-08-12,71.529999,72.660004,71.269997,72.580002,65.280479,8841400
2015-08-13,72.400002,72.769997,71.970001,72.110001,64.857750,7652400
2015-08-14,72.300003,72.599998,72.040001,72.379997,65.100601,5912500
2015-08-17,71.830002,72.230003,71.760002,71.910004,64.677841,7604400
2015-08-18,70.000000,70.500000,69.239998,69.480003,62.492249,21315000
2015-08-19,68.870003,69.389999,67.769997,68.570000,61.673759,16333400
2015-08-20,68.080002,69.300003,67.940002,68.430000,61.547852,9860100
2015-08-21,67.910004,68.309998,66.540001,66.540001,59.847942,15746500
2015-08-24,63.740002,66.160004,61.500000,63.950001,57.518410,22239600
2015-08-25,65.449997,65.709999,63.000000,63.099998,56.753899,14801000
2015-08-26,64.230003,64.849998,63.020000,64.830002,58.309914,13928300
2015-08-27,65.320000,66.180000,64.949997,66.080002,59.434185,13912800
2015-08-28,66.089996,66.120003,64.449997,64.940002,58.408844,14303000
2015-08-31,64.820000,65.000000,64.290001,64.730003,58.219959,8175200
2015-09-01,63.799999,64.320000,63.270000,63.820000,57.401482,13393900
2015-09-02,64.589996,64.940002,64.059998,64.440002,57.959129,9514600
2015-09-03,64.720001,65.010002,64.389999,64.860001,58.336884,8523800
2015-09-04,64.070000,64.300003,63.509998,63.889999,57.464455,9232400
2015-09-08,65.230003,66.500000,65.180000,66.379997,59.704021,17706800
2015-09-09,66.860001,67.010002,65.010002,65.120003,58.570740,9464200
2015-09-10,64.070000,64.650002,63.830002,64.120003,57.671322,14524800
2015-09-11,64.180000,64.680000,63.990002,64.650002,58.148010,8062400
2015-09-14,64.650002,64.669998,63.820000,64.279999,57.815216,6956700
2015-09-15,64.480003,64.699997,64.050003,64.320000,57.851204,6860800
2015-09-16,64.599998,64.769997,64.050003,64.690002,58.183994,5625400
2015-09-17,64.699997,65.290001,64.160004,64.470001,57.986107,7133100
2015-09-18,63.750000,64.230003,63.259998,63.340000,56.969761,12885200
2015-09-21,63.750000,64.000000,63.369999,63.720001,57.311543,7119600
2015-09-22,63.230000,63.820000,62.919998,63.590000,57.194611,8800800
2015-09-23,63.720001,63.930000,63.119999,63.720001,57.311543,5876600
2015-09-24,63.360001,63.980000,63.299999,63.830002,57.410480,6956200
2015-09-25,64.070000,64.459999,63.619999,63.779999,57.365505,7163000
2015-09-28,63.599998,63.950001,63.480000,63.660000,57.257576,9394400
2015-09-29,63.750000,64.040001,63.230000,63.779999,57.365505,7640100
2015-09-30,64.430000,64.940002,63.930000,64.839996,58.318901,7979200
2015-10-01,64.760002,64.940002,63.880001,64.269997,57.806221,7837200
2015-10-02,63.759998,64.980003,63.410000,64.980003,58.444828,7084000
2015-10-05,65.209999,65.919998,65.139999,65.870003,59.245312,6300300
2015-10-06,65.540001,65.949997,65.180000,65.680000,59.074429,7410900
2015-10-07,65.839996,66.360001,65.769997,66.360001,59.686024,7136000
2015-10-08,66.230003,66.989998,66.150002,66.879997,60.153721,5974500
2015-10-09,66.940002,67.019997,66.510002,66.690002,59.982841,6754000
2015-10-12,66.669998,67.000000,66.580002,66.930000,60.198696,5643900
2015-10-13,66.620003,66.940002,66.260002,66.730003,60.018833,8858400
2015-10-14,66.610001,67.949997,60.020000,60.029999,53.992649,80898100
2015-10-15,59.700001,60.470001,58.610001,59.330002,53.363052,46253500
2015-10-16,59.470001,59.490002,58.369999,58.889999,52.967304,26195100
2015-10-19,58.790001,59.299999,58.500000,58.849998,52.931324,17805800
2015-10-20,58.860001,59.000000,58.570000,58.750000,52.841385,10423700
2015-10-21,58.799999,59.040001,58.570000,58.639999,52.742443,13117600
2015-10-22,58.939999,59.959999,58.639999,58.900002,52.976295,14588500
2015-10-23,59.189999,59.279999,58.220001,58.299999,52.436642,13040600
2015-10-26,58.400002,58.450001,57.970001,58.020000,52.184803,10839800
2015-10-27,58.009998,58.040001,57.380001,57.480000,51.699116,10511400
2015-10-28,57.660000,57.720001,57.160000,57.639999,51.843014,11834700
2015-10-29,57.720001,58.119999,57.480000,57.959999,52.130833,12855500
2015-10-30,57.730000,58.119999,57.240002,57.240002,51.483250,15805500
2015-11-02,57.290001,57.610001,56.770000,57.610001,51.816044,10719200
2015-11-03,57.570000,58.330002,57.529999,58.110001,52.265743,10253900
2015-11-04,58.580002,58.759998,58.189999,58.369999,52.499599,10056500
2015-11-05,58.509998,58.980000,58.419998,58.610001,52.715466,8860500
2015-11-06,58.919998,59.200001,58.310001,58.779999,52.868359,9977300
2015-11-09,58.500000,58.779999,58.020000,58.490002,52.607540,8440400
2015-11-10,58.310001,58.709999,58.310001,58.680000,52.778423,7614900
2015-11-11,58.500000,58.730000,57.470001,57.580002,51.789059,8689900
2015-11-12,57.639999,57.770000,56.919998,56.950001,51.222424,9551500
2015-11-13,56.740002,57.060001,56.299999,56.419998,50.745716,12514900
2015-11-16,56.389999,58.029999,56.360001,57.869999,52.049889,13321600
2015-11-17,59.340000,60.900002,59.200001,59.919998,53.893719,24679300
2015-11-18,60.040001,61.070000,59.549999,60.930000,54.802135,14877700
2015-11-19,61.119999,61.360001,60.430000,60.700001,54.595276,11566100
2015-11-20,60.980000,61.470001,60.020000,60.070000,54.028622,12371100
2015-11-23,60.290001,60.740002,59.880001,60.259998,54.199516,10577000
2015-11-24,59.950001,60.419998,59.860001,59.919998,53.893719,12453900
2015-11-25,60.000000,60.709999,59.880001,60.240002,54.181522,7820200
2015-11-27,60.439999,60.689999,59.869999,59.889999,53.866734,5340900
2015-11-30,59.869999,60.060001,58.730000,58.840000,52.922333,14942600
2015-12-01,59.130001,59.290001,58.650002,58.990002,53.057251,12204100
2015-12-02,58.610001,59.290001,58.320000,58.349998,52.921196,13586900
2015-12-03,58.689999,59.660000,58.599998,59.040001,53.547005,15844100
2015-12-04,59.049999,59.849998,59.029999,59.660000,54.109322,10435300
2015-12-07,59.570000,60.730000,59.570000,60.500000,54.871170,11595900
2015-12-08,60.070000,60.490002,59.500000,59.610001,54.063980,10377600
2015-12-09,59.259998,60.110001,58.900002,59.130001,53.628643,8981700
2015-12-10,59.130001,60.090000,59.090000,59.560001,54.018631,11359400
2015-12-11,59.049999,59.529999,58.810001,59.360001,53.837231,9745000
2015-12-14,59.299999,60.439999,59.070000,60.389999,54.771404,14524900
2015-12-15,60.639999,60.840000,59.570000,59.639999,54.091183,14615400
2015-12-16,60.110001,60.650002,59.700001,60.299999,54.689774,9960500
2015-12-17,60.330002,60.330002,58.970001,58.980000,53.492592,12976100
2015-12-18,58.930000,59.400002,58.750000,58.849998,53.374683,16256700
2015-12-21,58.820000,59.580002,58.669998,59.549999,54.009556,9645500
2015-12-22,59.790001,60.700001,59.610001,60.540001,54.907452,9266300
2015-12-23,61.000000,61.119999,60.439999,61.090000,55.406281,7519800
2015-12-24,60.779999,61.099998,60.680000,60.830002,55.170475,2482800
2015-12-28,60.580002,60.970001,60.500000,60.750000,55.097908,5421700
2015-12-29,61.000000,61.750000,60.980000,61.610001,55.877903,7883600
2015-12-30,61.660000,61.869999,61.490002,61.680000,55.941391,5716700
2015-12-31,61.330002,61.720001,61.169998,61.299999,55.596737,6575100
2016-01-04,60.500000,61.490002,60.360001,61.459999,55.741856,11989200
2016-01-05,62.029999,63.049999,61.849998,62.919998,57.066017,13326000
2016-01-06,62.480000,63.950001,62.470001,63.549999,57.637405,16564600
2016-01-07,62.970001,65.230003,62.919998,65.029999,58.979706,26430000
2016-01-08,65.080002,65.410004,63.410000,63.540001,57.628330,17767900
2016-01-11,63.759998,64.470001,63.630001,64.220001,58.245068,12653800
2016-01-12,64.379997,64.730003,63.430000,63.619999,57.700893,12195900
2016-01-13,63.730000,63.730000,61.830002,61.919998,56.159058,13725700
2016-01-14,62.000000,63.619999,61.820000,63.060001,57.192989,12934900
2016-01-15,61.549999,62.470001,61.259998,61.930000,56.168125,15174400
2016-01-19,62.250000,62.799999,62.009998,62.560001,56.739521,13051300
2016-01-20,61.799999,62.330002,60.200001,60.840000,55.179543,17369100
2016-01-21,60.980000,62.790001,60.910000,61.880001,56.122784,12089200
2016-01-22,62.439999,63.259998,62.130001,62.689999,56.857414,9197500
2016-01-25,62.779999,63.820000,62.549999,63.450001,57.546707,12823400
2016-01-26,63.360001,64.470001,63.259998,64.000000,58.045536,9441200
2016-01-27,64.099998,65.180000,63.889999,63.950001,58.000187,10214300
2016-01-28,64.029999,64.510002,63.430000,64.220001,58.245068,11278300
2016-01-29,64.750000,66.529999,64.739998,66.360001,60.185963,16439100
2016-02-01,65.910004,67.930000,65.889999,67.500000,61.219898,14728400
2016-02-02,67.300003,67.839996,66.279999,66.860001,60.639450,13585900
2016-02-03,67.309998,67.500000,65.070000,66.269997,60.104336,12315600
2016-02-04,65.760002,66.550003,65.010002,66.419998,60.240391,12833400
2016-02-05,66.860001,67.529999,65.879997,67.000000,60.766430,14196500
2016-02-08,66.500000,67.150002,65.160004,66.900002,60.675728,20743600
2016-02-09,65.489998,66.410004,64.680000,65.809998,59.687126,14642400
2016-02-10,66.190002,66.589996,65.650002,65.790001,59.668995,9709300
2016-02-11,65.019997,65.760002,64.779999,65.320000,59.242722,11186700
2016-02-12,65.519997,66.250000,64.870003,66.180000,60.022713,9695500
2016-02-16,66.610001,66.800003,65.500000,65.900002,59.768761,11360500
2016-02-17,66.099998,66.610001,65.809998,66.110001,59.959232,12426700
2016-02-18,63.740002,64.779999,62.349998,64.120003,58.154381,27894600
2016-02-19,63.889999,64.769997,63.439999,64.660004,58.644135,15562300
2016-02-22,64.660004,66.139999,64.660004,65.629997,59.523880,10587300
2016-02-23,65.839996,66.599998,65.279999,66.480003,60.294796,11432000
2016-02-24,66.190002,67.330002,65.720001,67.120003,60.875252,10291200
2016-02-25,67.449997,68.129997,67.330002,68.040001,61.709660,9581300
2016-02-26,68.080002,68.199997,66.300003,66.510002,60.322018,10984300
2016-02-29,66.629997,66.949997,66.220001,66.339996,60.167824,9345200
2016-03-01,66.650002,66.889999,66.000000,66.459999,60.276661,10429500
2016-03-02,66.209999,66.669998,66.000000,66.209999,60.049927,9165600
2016-03-03,65.949997,66.199997,64.879997,66.139999,59.986431,11846800
2016-03-04,66.139999,67.279999,66.089996,66.779999,60.566898,10010500
2016-03-07,66.620003,68.480003,66.269997,67.889999,61.573620,12825400
2016-03-08,67.730003,68.470001,67.489998,68.040001,61.709660,10067900
2016-03-09,67.790001,67.989998,67.120003,67.529999,61.700523,7824800
2016-03-10,67.550003,68.040001,66.400002,67.410004,61.590893,10225800
2016-03-11,67.769997,67.940002,66.800003,67.169998,61.371605,8290900
2016-03-14,67.150002,67.669998,66.959999,67.360001,61.545193,6712500
2016-03-15,67.000000,68.349998,67.000000,68.089996,62.212173,7566900
2016-03-16,67.940002,68.339996,67.250000,67.989998,62.120811,8218000
2016-03-17,67.820000,68.919998,67.260002,67.449997,61.627426,11838100
2016-03-18,67.480003,68.029999,66.750000,66.949997,61.170578,23153100
2016-03-21,67.029999,68.379997,66.970001,67.970001,62.102547,9415800
2016-03-22,68.000000,68.680000,67.790001,67.870003,62.011177,7514500
2016-03-23,68.010002,68.099998,67.440002,67.459999,61.636574,6110600
2016-03-24,67.430000,68.040001,67.379997,68.000000,62.129944,6304700
2016-03-28,67.930000,68.580002,67.930000,68.120003,62.239601,5603500
2016-03-29,68.150002,68.209999,67.430000,68.029999,62.157364,6491000
2016-03-30,68.330002,69.000000,68.290001,68.800003,62.860909,7208500
2016-03-31,68.750000,69.190002,68.470001,68.489998,62.577663,6283500
2016-04-01,68.019997,69.199997,68.019997,69.059998,63.098450,6602400
2016-04-04,69.000000,69.370003,68.919998,69.099998,63.134998,6823400
2016-04-05,69.029999,69.250000,68.269997,68.639999,62.714703,5779000
2016-04-06,68.699997,69.059998,68.519997,69.040001,63.080181,5362700
2016-04-07,68.830002,68.930000,67.940002,68.220001,62.330959,6110500
2016-04-08,68.309998,68.389999,67.860001,68.059998,62.184761,6516000
2016-04-11,68.010002,68.370003,67.379997,67.400002,61.581741,7865400
2016-04-12,67.570000,68.870003,67.449997,68.800003,62.860909,7734600
2016-04-13,69.010002,69.419998,68.870003,69.150002,63.180672,6262700
