,Date,Open,High,Low,Close,Adj Close,Volume
921,2019-11-08,0.16,0.16,0.15,0.15,0.15,500000
922,2019-11-11,0.16,0.17,0.15,0.16,0.16,733400
923,2019-11-12,0.16,0.17,0.15,0.15,0.15,544200
924,2019-11-13,0.16,0.16,0.15,0.15,0.15,237900
925,2019-11-14,0.16,0.18,0.15,0.17,0.17,4088400
926,2019-11-15,0.17,0.17,0.14,0.15,0.15,2568800
927,2019-11-18,0.15,0.15,0.13,0.13,0.13,1269100
928,2019-11-19,0.05,0.13,0.05,0.11,0.11,1636300
929,2019-11-20,0.11,0.12,0.1,0.11,0.11,947600
930,2019-11-21,0.12,0.12,0.11,0.11,0.11,436500
931,2019-11-22,0.11,0.12,0.11,0.12,0.12,510500
932,2019-11-25,0.12,0.12,0.11,0.11,0.11,679900
933,2019-11-26,0.12,0.12,0.11,0.11,0.11,444500
934,2019-11-27,0.11,0.11,0.11,0.11,0.11,1288300
936,2019-12-02,0.12,0.14,0.11,0.13,0.13,2961400
937,2019-12-03,0.19,0.25,0.14,0.19,0.19,41028800
938,2019-12-04,0.23,0.31,0.22,0.28,0.28,67289400
939,2019-12-05,0.31,0.32,0.25,0.28,0.28,25622200
940,2019-12-06,0.26,0.28,0.24,0.27,0.27,8775400
941,2019-12-09,0.28,0.28,0.25,0.27,0.27,5264400
942,2019-12-10,0.27,0.31,0.19,0.24,0.24,24754700
943,2019-12-11,0.28,0.28,0.24,0.25,0.25,7092400
944,2019-12-12,0.25,0.25,0.22,0.24,0.24,5524800
945,2019-12-13,0.24,0.24,0.2,0.22,0.22,5717100
946,2019-12-16,0.21,0.21,0.19,0.19,0.19,9370300
947,2019-12-17,0.27,0.28,0.22,0.24,0.24,14133700
948,2019-12-18,0.23,0.24,0.21,0.22,0.22,5184300
949,2019-12-19,0.22,0.22,0.21,0.22,0.22,2509600
950,2019-12-20,0.22,0.27,0.21,0.27,0.27,3617500
951,2019-12-23,0.25,0.27,0.23,0.25,0.25,6314800
953,2019-12-26,0.23,0.24,0.22,0.23,0.23,2195500
954,2019-12-27,0.23,0.24,0.22,0.23,0.23,2795500
955,2019-12-30,0.24,0.26,0.23,0.25,0.25,5657500
956,2019-12-31,0.24,0.26,0.24,0.25,0.25,3635400
957,2020-01-02,0.26,0.31,0.25,0.3,0.3,12418800
958,2020-01-03,0.31,0.33,0.28,0.31,0.31,12371300
959,2020-01-06,0.32,0.34,0.26,0.28,0.28,19454300
960,2020-01-07,0.27,0.28,0.25,0.26,0.26,5749300
961,2020-01-08,0.25,0.28,0.23,0.28,0.28,5733600
962,2020-01-09,0.28,0.28,0.25,0.26,0.26,3128600
963,2020-01-10,0.26,0.28,0.26,0.27,0.27,3190200
964,2020-01-13,0.26,0.26,0.21,0.23,0.23,9715500
965,2020-01-14,0.24,0.24,0.23,0.23,0.23,2909100
966,2020-01-15,0.22,0.24,0.22,0.22,0.22,2731700
967,2020-01-16,0.25,0.26,0.24,0.24,0.24,8081400
968,2020-01-17,0.25,0.25,0.23,0.23,0.23,3349500
969,2020-01-21,0.26,0.32,0.24,0.32,0.32,27729500
970,2020-01-22,0.31,0.31,0.26,0.29,0.29,14852800
971,2020-01-23,0.31,0.34,0.3,0.31,0.31,29520000
972,2020-01-24,0.3,0.31,0.27,0.28,0.28,11197700
973,2020-01-27,0.3,0.32,0.28,0.28,0.28,11340200
974,2020-01-28,0.28,0.28,0.26,0.26,0.26,6899400
975,2020-01-29,0.25,0.26,0.24,0.24,0.24,6154800
976,2020-01-30,0.24,0.31,0.23,0.29,0.29,37306800
977,2020-01-31,0.31,0.32,0.26,0.28,0.28,21821000
978,2020-02-03,0.28,0.28,0.25,0.27,0.27,34784000
979,2020-02-04,0.48,0.52,0.38,0.44,0.44,103934900
980,2020-02-05,0.4,0.41,0.33,0.35,0.35,30551400
981,2020-02-06,0.4,0.41,0.36,0.36,0.36,26116600
982,2020-02-07,0.4,0.4,0.37,0.37,0.37,13243700
983,2020-02-10,0.38,0.39,0.36,0.36,0.36,9835600
984,2020-02-11,0.36,0.37,0.34,0.35,0.35,11994800
985,2020-02-12,0.35,0.35,0.32,0.33,0.33,7016100
986,2020-02-13,0.34,0.39,0.34,0.38,0.38,12141600
987,2020-02-14,0.39,0.39,0.34,0.34,0.34,9167300
988,2020-02-18,0.35,0.35,0.32,0.33,0.33,6939100
989,2020-02-19,0.33,0.33,0.29,0.3,0.3,10636300
990,2020-02-20,0.3,0.37,0.3,0.35,0.35,15455200
991,2020-02-21,0.28,0.3,0.27,0.3,0.3,22090100
